Date,Close,High,Low,Open,Volume
2013-07-11,61.0411,61.1786,60.1672,60.4271,81618964
2013-07-12,60.93,61.3986,60.4871,61.1171,69910463
2013-07-15,61.0629,61.6371,60.6857,60.7157,60543105
2013-07-16,61.4564,61.53,60.5957,60.9186,54134367
2013-07-17,61.4729,61.7457,61.1743,61.3386,49764064
2013-07-18,61.6797,62.1243,61.5157,61.9014,54760818
2013-07-19,60.7071,61.9971,60.6214,61.9857,67194715
2013-07-22,60.9014,61.3929,60.7811,61.3643,51997596
2013-07-23,59.8557,60.9943,59.8157,60.8571,92348403
2013-07-24,62.93,63.5129,62.18,62.7043,148013824
2013-07-25,62.6429,63.0571,62.2586,62.93,57420636
2013-07-26,62.9986,63.0057,62.0486,62.1857,50068753
2013-07-29,63.97,64.2843,62.8857,62.9114,62110300
2013-07-30,64.76,65.3071,64.1757,64.2857,77355565
2013-07-31,64.6471,65.3346,64.2043,64.9986,80739351
2013-08-01,65.2394,65.2571,64.7514,65.0414,51562322
2013-08-02,66.0771,66.1214,65.2371,65.43,68695326
2013-08-05,67.0643,67.2386,66.0214,66.3714,79713592
2013-08-06,66.4643,67.4129,66.0243,66.8629,83728540
2013-08-07,66.4257,66.7143,65.9671,66.2357,74713968
2013-08-08,65.8586,66.3,65.4214,66.2886,63999838
2013-08-09,64.9214,65.78,64.8071,65.52,66905209
2013-08-12,66.7657,66.95,65.2329,65.2657,91108290
2013-08-13,69.9386,70.6657,66.8643,67.29,220484936
2013-08-14,71.2143,72.0357,70.4857,71.13,189092904
2013-08-15,71.13,71.7713,69.869,70.9929,122573500
2013-08-16,71.7614,71.8486,71.2657,71.4286,90575856
2013-08-19,72.5343,73.3914,72.0,72.0571,127629488
2013-08-20,71.5814,72.9386,71.5457,72.7757,89671743
2013-08-21,71.7657,72.45,71.6,71.8829,83969305
2013-08-22,71.8514,72.2271,71.1714,72.1414,61051676
2013-08-23,71.5743,71.9071,71.3357,71.8229,55682221
2013-08-26,71.8529,72.8857,71.5,71.5357,82741050
2013-08-27,69.7986,71.7871,69.4714,71.1429,106047109
2013-08-28,70.128,70.8286,69.4286,69.4286,76901678
2013-08-29,70.2429,70.9286,70.1614,70.2514,59913714
2013-08-30,69.6023,70.4214,69.5,70.2857,68100788
2013-09-02,69.6023,69.6023,69.6023,69.6023,0
2013-09-03,69.7971,71.5143,69.6214,70.4286,83025166
2013-09-04,71.2416,71.7486,70.8971,71.4286,86257878
2013-09-05,70.7529,71.5257,70.52,71.5071,59091879
2013-09-06,71.1743,71.34,69.9929,71.2429,89881253
2013-09-09,72.31,72.56,71.9257,72.1429,85171583
2013-09-10,70.6629,72.4929,69.9286,72.34,185798872
2013-09-11,66.8157,67.67,66.4014,66.7243,224673456
2013-09-12,67.5271,67.9143,66.5729,66.9143,101012471
2013-09-13,66.4143,67.4042,66.3857,67.1429,74708438
2013-09-16,64.3029,65.9443,63.8886,65.8571,137137672
2013-09-17,65.0457,65.6729,63.9286,63.9286,99844773
2013-09-18,66.3829,66.6214,65.8086,66.21,114215304
2013-09-19,67.4714,67.9757,67.0357,67.2629,101134712
2013-09-20,66.7729,68.3643,66.5714,68.3571,174825322
2013-09-23,70.0914,70.9871,68.9429,70.8571,190526532
2013-09-24,69.8714,70.7814,69.6886,70.7143,91085743
2013-09-25,68.79,69.9486,68.7757,69.8514,79239167
2013-09-26,69.46,69.7943,69.1286,69.4286,59305183
2013-09-27,68.9643,69.2386,68.6743,69.1114,57009729
2013-09-30,68.1071,68.8086,67.773,68.12,65039407
2013-10-01,69.7086,69.8771,68.3401,68.35,88470655
2013-10-02,69.9371,70.2571,69.1071,69.3886,72295902
2013-10-03,69.0586,70.3357,68.677,70.0729,80688503
2013-10-04,69.0043,69.2286,68.3714,69.0714,64717380
2013-10-07,69.6786,70.3786,69.3357,69.4929,78073107
2013-10-08,68.7057,70.0914,68.6486,69.9443,72729006
2013-10-09,69.5126,69.6843,68.3257,69.2343,75431216
2013-10-10,69.9483,70.34,69.5771,70.2229,69650490
2013-10-11,70.4017,70.5486,69.3086,69.57,66934938
2013-10-14,70.8629,71.0829,69.9071,69.9343,65474542
2013-10-15,71.24,71.7143,70.7886,71.1271,80018603
2013-10-16,71.5877,71.79,71.3186,71.5286,62775013
2013-10-17,72.0714,72.1114,71.3829,71.4286,63398335
2013-10-18,72.6986,72.7514,72.2443,72.3,72635570
2013-10-21,74.4803,74.9,73.0743,73.0743,99526945
2013-10-22,74.2668,75.4928,72.5757,75.1586,133515760
2013-10-23,74.9943,75.0957,74.1429,74.1429,78431122
2013-10-24,75.9871,76.0671,74.6357,75.0,96191095
2013-10-25,75.1369,76.1757,75.0157,75.9,84448133
2013-10-28,75.6966,75.8571,74.7443,75.61,137610116
2013-10-29,73.8111,77.0357,73.5057,76.6114,158952108
2013-10-30,74.9851,75.36,73.86,74.2271,88540697
2013-10-31,74.6717,75.3557,74.4671,75.0,68923785
2013-11-01,74.29,74.9714,73.6914,74.9143,68722304
2013-11-04,75.25,75.26,74.1157,74.4529,61157033
2013-11-05,75.0641,75.555,74.7143,74.92,66368071
2013-11-06,74.4171,74.98,74.0286,74.8786,55844152
2013-11-07,73.2131,74.7414,73.1971,74.2257,65655100
2013-11-08,74.3657,74.4471,73.2271,73.5129,69829543
2013-11-11,74.1497,74.5243,73.4871,74.2843,56863303
2013-11-12,74.2871,74.8457,73.8571,73.8571,51114651
2013-11-13,74.3763,74.6071,73.8514,74.0,49304927
2013-11-14,75.4514,75.6114,74.5529,74.7229,70605087
2013-11-15,74.9987,75.5843,74.9271,75.2214,79479764
2013-11-18,74.0899,75.3129,74.0286,74.9771,61236224
2013-11-19,74.2214,74.7686,73.9957,74.1471,52234707
2013-11-20,73.5714,74.3457,73.4757,74.15,48545798
2013-11-21,74.448,74.4586,73.3814,73.9429,65506861
2013-11-22,74.2571,74.5943,74.0757,74.2286,55931232
2013-11-25,74.82,75.1243,74.4286,74.4314,57348403
2013-11-26,76.2,76.5914,74.8571,74.8671,100345728
2013-11-27,77.9943,78.0,76.2,76.6071,90861841
2013-11-28,77.9943,77.9943,77.9943,77.9943,0
2013-11-29,79.4386,79.7614,78.2586,78.5286,79532215
2013-12-02,78.7471,80.6186,78.6886,79.7143,118135892
2013-12-03,80.9031,80.9114,79.6686,79.7143,112741734
2013-12-04,80.7143,81.3129,80.1171,80.8,94452666
2013-12-05,81.1287,82.1623,80.9157,81.8386,111895315
2013-12-06,80.0029,80.9643,79.9386,80.8271,86088352
2013-12-09,80.9186,81.3686,80.1286,80.1429,80123533
2013-12-10,80.7929,81.1257,80.1714,80.5086,69567610
2013-12-11,80.1943,81.5671,79.9557,80.9843,89929693
2013-12-12,80.0771,80.7629,80.0043,80.3171,65572317
2013-12-13,79.2043,80.4114,79.0957,80.3457,83205283
2013-12-16,79.6429,80.377,79.2871,79.2886,70648452
2013-12-17,79.2843,79.92,79.0536,79.4014,57475649
2013-12-18,78.6814,78.7786,76.9714,78.5286,141465800
2013-12-19,77.78,78.5714,77.6757,78.4814,80239369
2013-12-20,78.4314,78.8014,77.8311,77.9129,109103435
2013-12-23,81.4414,81.5314,80.3943,81.1257,125326824
2013-12-24,81.0957,81.6971,80.8614,81.4129,41888735
2013-12-25,81.0957,81.0957,81.0957,81.0957,0
2013-12-26,80.5571,81.3571,80.4823,81.1571,51002035
2013-12-27,80.0129,80.63,79.9286,80.5457,56471317
2013-12-30,79.2171,80.0129,78.903,79.6371,63407722
2013-12-31,80.1457,80.1829,79.1429,79.1671,55819372
2014-01-01,80.1457,80.1457,80.1457,80.1457,0
2014-01-02,79.0186,79.5757,78.8601,79.3829,58791957
2014-01-03,77.2829,79.1,77.2043,79.0,98303870
2014-01-06,77.7043,78.1143,76.2286,76.7843,103359151
2014-01-07,77.1482,77.9943,76.8464,77.76,79432766
2014-01-08,77.6371,77.9371,76.9557,76.9729,64686685
2014-01-09,76.6456,78.1229,76.4786,78.1143,69905199
2014-01-10,76.1343,77.2571,75.8729,77.1186,76320664
2014-01-13,76.5329,77.5,75.6971,75.7143,94860843
2014-01-14,78.0557,78.1043,76.8086,76.8643,83734371
2014-01-15,79.6229,80.0286,78.8086,79.0743,98472619
2014-01-16,79.1786,79.55,78.8114,79.2857,57471330
2014-01-17,77.2386,78.8671,77.1286,78.7829,108426689
2014-01-20,77.2386,77.2386,77.2386,77.2386,0
2014-01-21,78.4386,78.5814,77.2029,77.2857,82255544
2014-01-22,78.7871,79.6129,78.2586,78.6971,95219334
2014-01-23,79.4543,79.5,77.8295,78.55,100978346
2014-01-24,78.01,79.3743,77.8214,79.1429,108384437
2014-01-27,78.6429,79.2571,77.9643,78.68,144219152
2014-01-28,72.3571,73.5714,71.7243,72.6986,266833580
2014-01-29,71.5357,72.4814,71.2314,72.0,125942796
2014-01-30,71.3974,72.3571,70.9571,71.7829,169762789
2014-01-31,71.5143,71.6471,70.5071,70.7286,116336444
2014-02-03,71.6471,72.5329,71.3286,71.7729,100620772
2014-02-04,72.6843,72.78,71.8229,72.2729,94273543
2014-02-05,73.2271,73.6114,72.3217,72.3843,82322156
2014-02-06,73.2157,73.3571,72.5443,72.9386,64497223
2014-02-07,74.24,74.7043,73.9114,74.4643,93638601
2014-02-10,75.57,75.9986,74.0,74.0943,86451022
2014-02-11,76.5657,76.8214,75.6429,75.8014,70672252
2014-02-12,76.56,77.08,76.1771,76.7029,77127064
2014-02-13,77.7757,77.8357,76.3143,76.38,76960156
2014-02-14,77.7129,77.9971,77.3157,77.4957,68468036
2014-02-17,77.7129,77.7129,77.7129,77.7129,0
2014-02-18,77.9986,78.7414,77.9443,78.0,65306248
2014-02-19,76.7671,78.1271,76.3357,77.7857,78554420
2014-02-20,75.8786,76.7143,75.5714,76.1086,76529103
2014-02-21,75.0357,76.3671,74.9429,76.1029,69757247
2014-02-24,75.3643,75.7028,74.6314,74.72,72364950
2014-02-25,74.58,75.6521,74.4286,75.5829,58247350
2014-02-26,73.9071,75.0,73.6571,74.8014,69131286
2014-02-27,75.3814,75.54,73.7214,73.8771,75557321
2014-02-28,75.1771,76.1071,74.5886,75.5829,93074653
2014-03-03,75.3943,75.8071,74.6871,74.7429,59784494
2014-03-04,75.8914,76.0914,75.3957,75.8814,64884834
2014-03-05,76.0514,76.3929,75.59,75.8357,50065519
2014-03-06,75.8214,76.3486,75.4429,76.1114,46423111
2014-03-07,75.7771,75.9971,75.15,75.9129,55415241
2014-03-10,75.8457,76.19,75.477,75.48,44691430
2014-03-11,76.5843,76.9629,76.0843,76.4429,70198849
2014-03-12,76.6586,76.7643,76.0,76.3357,50195460
2014-03-13,75.8071,77.0943,75.5943,76.7771,64435609
2014-03-14,74.9557,75.8414,74.7143,75.4657,59299492
2014-03-17,75.2486,75.71,75.1214,75.3214,49886074
2014-03-18,75.9143,75.9957,75.0286,75.1086,52411863
2014-03-19,75.8943,76.6057,75.5714,76.0371,56188958
2014-03-20,75.5286,76.0957,75.3357,75.7143,52099537
2014-03-21,76.1243,76.25,75.19,76.24,93612169
2014-03-24,77.0271,77.2143,76.4371,76.8929,88924871
2014-03-25,77.8557,77.9643,77.0843,77.32,70573356
2014-03-26,77.1114,78.4286,76.98,78.1586,74942224
2014-03-27,76.78,77.3571,76.4457,77.1086,55507676
2014-03-28,76.6943,76.9914,76.3214,76.8157,50141063
2014-03-31,76.6771,77.2586,76.5614,77.0329,42167188
2014-04-01,77.3786,77.41,76.6814,76.8429,50189685
2014-04-02,77.5071,77.64,77.18,77.4829,45104871
2014-04-03,76.97,77.5,76.8057,77.3814,40648111
2014-04-04,75.9743,77.1429,75.7971,77.1429,68812485
2014-04-07,74.7814,75.8429,74.5557,75.4629,72462530
2014-04-08,74.7771,75.16,74.1,75.01,60971883
2014-04-09,75.76,75.7843,74.5743,74.6857,51542722
2014-04-10,74.7829,76.0343,74.7386,75.8143,59912818
2014-04-11,74.23,74.69,73.8771,74.1686,67975012
2014-04-14,74.5257,74.5943,73.8871,74.5414,51445177
2014-04-15,73.9943,74.52,73.0471,74.28,66622577
2014-04-16,74.1443,74.4414,73.4479,74.0357,53732994
2014-04-17,74.9914,75.3943,74.1714,74.2857,71106721
2014-04-18,74.9914,74.9914,74.9914,74.9914,0
2014-04-21,75.8814,76.02,74.8514,75.04,45668931
2014-04-22,75.957,75.9751,75.2144,75.47,50664453
2014-04-23,74.9643,75.8757,74.9214,75.5771,98735259
2014-04-24,81.11,81.4286,80.1043,81.1943,189978082
2014-04-25,81.7057,81.7129,80.5657,80.5857,97568814
2014-04-28,84.87,85.1071,81.7929,81.7957,167371680
2014-04-29,84.6186,85.14,84.2157,84.8243,84344673
2014-04-30,84.2986,85.6329,84.2571,84.6629,114220883
2014-05-01,84.4971,84.9714,83.7657,84.5714,61052418
2014-05-02,84.6543,84.8857,84.2443,84.6986,47878572
2014-05-05,85.8514,85.8571,84.2857,84.3043,71766758
2014-05-06,84.9157,86.3443,84.9157,85.9457,93641373
2014-05-07,84.6186,85.3271,83.9614,85.0143,70715988
2014-05-08,83.9986,84.9157,83.7714,84.0357,57574363
2014-05-09,83.6489,83.75,82.9043,83.5157,72899498
2014-05-12,84.69,84.8086,83.9143,83.9214,53324677
2014-05-13,84.8229,84.9343,84.3857,84.5714,39934594
2014-05-14,84.8386,85.3429,84.5343,84.6329,41600846
2014-05-15,84.1171,85.2286,84.0057,84.9571,57711731
2014-05-16,85.3586,85.3614,83.6286,84.1157,69091834
2014-05-19,86.37,86.7614,85.3329,85.3757,79439024
2014-05-20,86.3871,86.6286,85.8186,86.3586,58708986
2014-05-21,86.6157,86.6714,86.0086,86.2857,49249914
2014-05-22,86.7529,87.1214,86.3,86.6571,50218945
2014-05-23,87.7329,87.8185,86.6386,86.75,58052491
2014-05-26,87.7329,87.7329,87.7329,87.7329,0
2014-05-27,89.3757,89.4086,87.9471,87.9843,87216605
2014-05-28,89.1443,89.9757,89.1114,89.4414,78921885
2014-05-29,90.7686,90.9814,89.6814,89.7143,94118633
2014-05-30,90.4286,92.0243,89.8429,91.14,141005137
2014-06-02,89.8071,90.69,88.9286,90.5714,92337903
2014-06-03,91.0771,91.2486,89.75,89.7814,73231620
2014-06-04,92.1171,92.5557,90.8729,91.04,83870521
2014-06-05,92.4786,92.7671,91.8014,92.3214,75951141
2014-06-06,92.2243,93.0371,92.0671,92.8571,87620911
2014-06-09,93.7,93.88,91.75,92.69,75414804
2014-06-10,94.25,95.05,93.57,94.64,62777042
2014-06-11,93.86,94.76,93.47,94.13,45681114
2014-06-12,92.29,94.12,91.9,94.04,54748791
2014-06-13,91.28,92.44,90.88,92.18,54525280
2014-06-16,92.2,92.75,91.45,91.58,35561270
2014-06-17,92.08,92.7,91.8,92.4,29726347
2014-06-18,92.18,92.29,91.35,92.26,33514108
2014-06-19,91.86,92.3,91.3389,92.26,35527686
2014-06-20,90.91,92.55,90.9,91.92,100898066
2014-06-23,90.83,91.62,90.6,91.33,43694391
2014-06-24,90.28,91.74,90.19,90.75,39036087
2014-06-25,90.36,90.7,89.65,90.25,36868541
2014-06-26,90.9,91.05,89.8,90.43,32629359
2014-06-27,91.98,92.0,90.77,90.86,64028803
2014-06-30,92.93,93.725,92.09,92.16,49589028
2014-07-01,93.52,94.07,93.13,93.56,38223477
2014-07-02,93.48,94.06,93.09,93.85,28465073
2014-07-03,94.03,94.1,93.2,93.69,22891753
2014-07-04,94.03,94.03,94.03,94.03,0
2014-07-07,95.968,95.99,94.1,94.15,56467939
2014-07-08,95.35,96.8,93.92,96.2,65221678
2014-07-09,95.39,95.95,94.76,95.45,36436440
2014-07-10,95.035,95.55,93.52,93.75,39685552
2014-07-11,95.22,95.89,94.8625,95.38,34018228
2014-07-14,96.45,96.89,95.65,95.86,42810155
2014-07-15,95.32,96.85,95.03,96.8,45696176
2014-07-16,94.78,97.1,94.74,97.02,53502415
2014-07-17,93.0899,95.279,92.57,95.04,57298243
2014-07-18,94.43,94.74,93.02,93.64,49987593
2014-07-21,93.939,95.0,93.72,95.0,39079002
2014-07-22,94.72,94.89,94.12,94.71,55196597
2014-07-23,97.19,97.88,95.17,95.43,92917719
2014-07-24,97.03,97.32,96.42,97.08,45728843
2014-07-25,97.671,97.84,96.64,96.9,43469117
2014-07-28,99.02,99.24,97.55,97.8,55317689
2014-07-29,98.38,99.44,98.25,99.28,43143095
2014-07-30,98.15,98.7,97.67,98.38,33010001
2014-07-31,95.6,97.45,95.33,97.18,56842647
2014-08-01,96.13,96.62,94.81,95.0,48511286
2014-08-04,95.59,96.58,95.17,96.35,39958144
2014-08-05,95.12,95.68,94.36,95.35,55932663
2014-08-06,94.96,95.48,94.71,94.8,38558342
2014-08-07,94.48,95.95,94.1,94.92,46711179
2014-08-08,94.74,94.82,93.28,94.2,41865193
2014-08-11,95.99,96.08,94.8355,95.29,36584844
2014-08-12,95.97,96.88,95.61,96.22,33795352
2014-08-13,97.24,97.24,96.04,96.17,31916439
2014-08-14,97.5,97.57,96.8,97.39,28115566
2014-08-15,97.98,98.19,96.86,97.99,48951331
2014-08-18,99.16,99.37,97.98,98.48,47572413
2014-08-19,100.53,100.68,99.32,99.41,69399270
2014-08-20,100.57,101.09,99.95,100.48,52699192
2014-08-21,100.58,100.94,100.11,100.55,33478198
2014-08-22,101.32,101.47,100.19,100.31,44183834
2014-08-25,101.54,102.17,101.28,101.81,40270173
2014-08-26,100.889,101.5,100.86,101.46,33151984
2014-08-27,102.13,102.57,100.7,101.0,52369011
2014-08-28,102.25,102.78,101.56,101.59,68459801
2014-08-29,102.5,102.9,102.2,102.88,44595247
2014-09-01,102.5,102.5,102.5,102.5,0
2014-09-02,103.3,103.74,102.72,103.04,53564262
2014-09-03,98.94,103.2,98.58,103.2,125420521
2014-09-04,98.12,100.09,97.79,99.0,85718221
2014-09-05,98.97,99.39,98.31,98.89,58457035
2014-09-08,98.36,99.31,98.05,99.3,46356742
2014-09-09,97.99,103.08,96.14,99.11,189846255
2014-09-10,101.0,101.11,97.76,98.01,100869587
2014-09-11,101.43,101.44,99.62,100.45,62399743
2014-09-12,101.66,102.19,101.08,101.22,64096903
2014-09-15,101.63,103.05,101.44,102.81,61316516
2014-09-16,100.86,101.26,98.89,99.8,66908133
2014-09-17,101.58,101.8,100.5922,101.27,60926498
2014-09-18,101.79,102.35,101.56,101.93,37299435
2014-09-19,100.96,102.35,100.88,102.23,70902406
2014-09-22,101.06,102.14,100.58,101.8,52788426
2014-09-23,102.64,102.94,100.54,100.6,63402196
2014-09-24,101.75,102.85,101.2,102.16,60171828
2014-09-25,97.87,100.71,97.72,100.51,100091992
2014-09-26,100.75,100.75,98.4,98.53,62370500
2014-09-29,100.11,100.435,98.63,98.65,49766312
2014-09-30,100.75,101.54,100.53,100.81,55264139
2014-10-01,99.18,100.69,98.7,100.59,51491286
2014-10-02,99.9,100.22,98.04,99.27,47757828
2014-10-03,99.62,100.21,99.04,99.44,43469585
2014-10-06,99.62,100.65,99.42,99.95,37051182
2014-10-07,98.75,100.12,98.73,99.43,42094183
2014-10-08,100.8,101.11,98.31,98.76,57404674
2014-10-09,101.02,102.38,100.61,101.54,77376525
2014-10-10,100.73,102.03,100.3,100.69,66331592
2014-10-13,99.81,101.78,99.81,101.33,53583368
2014-10-14,98.75,100.52,98.57,100.39,63688562
2014-10-15,97.54,99.15,95.18,97.97,100933600
2014-10-16,96.26,97.72,95.41,95.55,72154523
2014-10-17,97.67,99.0,96.81,97.5,68179688
2014-10-20,99.76,99.96,98.22,98.315,77517279
2014-10-21,102.47,103.02,101.27,103.02,94623904
2014-10-22,102.99,104.11,102.6,102.84,68263146
2014-10-23,104.83,105.051,103.63,104.08,71074674
2014-10-24,105.22,105.49,104.53,105.18,47053916
2014-10-27,105.11,105.48,104.7,104.85,34187701
2014-10-28,106.74,106.74,105.35,105.4,48060949
2014-10-29,107.34,107.37,106.36,106.65,52687879
2014-10-30,106.98,107.35,105.9,106.959,40654793
2014-10-31,108.0,108.04,107.21,108.01,44639285
2014-11-03,109.4,110.3,108.01,108.22,52282550
2014-11-04,108.6,109.49,107.72,109.36,41574365
2014-11-05,108.86,109.3,108.125,109.1,37435905
2014-11-06,108.7,108.79,107.8,108.6,34968457
2014-11-07,109.01,109.32,108.55,108.75,33691535
2014-11-10,108.83,109.33,108.67,109.02,27195547
2014-11-11,109.7,109.75,108.4,108.7,27442252
2014-11-12,111.25,111.43,109.37,109.38,46942431
2014-11-13,112.82,113.45,111.6,111.8,59522855
2014-11-14,114.18,114.19,113.05,113.15,43785147
2014-11-17,113.99,117.28,113.3,114.27,46746712
2014-11-18,115.47,115.69,113.89,113.94,44223978
2014-11-19,114.67,115.74,113.8,115.44,41869160
2014-11-20,116.31,116.86,114.85,114.91,43395537
2014-11-21,116.47,117.57,116.03,117.51,57179298
2014-11-24,118.625,118.77,116.62,116.87,47450824
2014-11-25,117.6,119.75,117.45,119.07,68840440
2014-11-26,119.0,119.1,117.83,117.94,40831886
2014-11-27,119.0,119.0,119.0,119.0,0
2014-11-28,118.93,119.4,118.05,119.27,24814402
2014-12-01,115.07,119.25,111.27,118.81,83814037
2014-12-02,114.63,115.75,112.75,113.5,59348940
2014-12-03,115.93,116.35,115.11,115.75,43063440
2014-12-04,115.49,117.2,115.29,115.77,42155776
2014-12-05,115.0,116.08,114.64,115.99,38318895
2014-12-08,112.4,114.648,111.62,114.1,57664850
2014-12-09,114.12,114.3,109.35,110.19,60208036
2014-12-10,111.95,114.85,111.54,114.41,44565318
2014-12-11,111.62,113.8,111.34,112.26,41471578
2014-12-12,109.73,111.87,109.58,110.46,56028138
2014-12-15,108.225,111.6,106.35,110.7,67218082
2014-12-16,106.745,110.16,106.26,106.37,60790733
2014-12-17,109.41,109.84,106.82,107.12,53411773
2014-12-18,112.65,112.65,110.66,111.87,59006218
2014-12-19,111.78,113.24,111.66,112.26,88429770
2014-12-22,112.94,113.49,111.97,112.16,45167549
2014-12-23,112.54,113.33,112.46,113.23,26028419
2014-12-24,112.01,112.71,112.01,112.58,14479611
2014-12-25,112.01,112.01,112.01,112.01,0
2014-12-26,113.99,114.52,112.01,112.1,33720951
2014-12-29,113.91,114.77,113.7,113.79,27598920
2014-12-30,112.52,113.92,112.11,113.64,29881477
2014-12-31,110.38,113.13,110.21,112.82,41403351
2015-01-01,110.38,110.38,110.38,110.38,0
2015-01-02,109.33,111.44,107.35,111.39,53204626
2015-01-05,106.25,108.65,105.41,108.29,64285490
2015-01-06,106.26,107.43,104.63,106.54,65797116
2015-01-07,107.75,108.2,106.695,107.2,40105934
2015-01-08,111.89,112.15,108.7,109.23,59364547
2015-01-09,112.01,113.25,110.21,112.67,53699527
2015-01-12,109.25,112.63,108.8,112.6,49650790
2015-01-13,110.22,112.8,108.91,111.43,67091927
2015-01-14,109.8,110.49,108.5,109.04,48956588
2015-01-15,106.82,110.06,106.66,110.0,60013996
2015-01-16,105.99,107.58,105.2,107.03,78513345
2015-01-19,105.99,105.99,105.99,105.99,0
2015-01-20,108.72,108.9667,106.5,107.84,49899907
2015-01-21,109.55,111.06,108.27,108.95,48575897
2015-01-22,112.4,112.47,109.72,110.26,53796409
2015-01-23,112.98,113.75,111.53,112.3,46464828
2015-01-26,113.1,114.3626,112.8,113.74,55614979
2015-01-27,109.14,112.48,109.03,112.42,95568749
2015-01-28,115.31,118.12,115.31,117.625,146477063
2015-01-29,118.9,119.19,115.56,116.32,84436432
2015-01-30,117.16,120.0,116.85,118.4,83745461
2015-02-02,118.63,119.17,116.08,118.05,62739100
2015-02-03,118.65,119.09,117.61,118.5,51915749
2015-02-04,119.56,120.51,118.309,118.5,70149743
2015-02-05,119.94,120.23,119.25,120.02,42246245
2015-02-06,118.93,120.25,118.45,120.02,43706567
2015-02-09,119.72,119.84,118.43,118.55,38889797
2015-02-10,122.02,122.15,120.16,120.17,62008506
2015-02-11,124.88,124.92,122.5,122.77,73561797
2015-02-12,126.46,127.48,125.57,126.06,74474466
2015-02-13,127.08,127.28,125.65,127.28,54272219
2015-02-16,127.08,127.08,127.08,127.08,0
2015-02-17,127.83,128.88,126.92,127.4055,63152405
2015-02-18,128.715,128.78,127.45,127.625,44891737
2015-02-19,128.45,129.03,128.33,128.48,37362381
2015-02-20,129.495,129.5,128.05,128.62,48948419
2015-02-23,133.0,133.0,129.66,130.02,70974110
2015-02-24,132.17,133.6,131.17,132.94,69228130
2015-02-25,128.79,131.6,128.15,131.56,74711746
2015-02-26,130.415,130.87,126.61,128.785,91287529
2015-02-27,128.46,130.57,128.24,130.0,62014847
2015-03-02,129.09,130.28,128.3,129.25,48096663
2015-03-03,129.36,129.52,128.09,128.96,37816283
2015-03-04,128.54,129.56,128.32,129.1,31666340
2015-03-05,126.41,128.75,125.76,128.58,56517146
2015-03-06,126.6,129.37,126.26,128.4,72842060
2015-03-09,127.14,129.57,125.06,127.96,88528487
2015-03-10,124.51,127.22,123.8,126.41,68856582
2015-03-11,122.24,124.77,122.11,124.75,68938974
2015-03-12,124.45,124.9,121.63,122.31,48362719
2015-03-13,123.59,125.3951,122.58,124.4,51827283
2015-03-16,124.95,124.95,122.87,123.88,35874300
2015-03-17,127.04,127.32,125.65,125.9,51023104
2015-03-18,128.47,129.16,126.37,127.0,65270945
2015-03-19,127.495,129.2451,127.4,128.75,45809490
2015-03-20,125.9,128.4,125.16,128.25,68695136
2015-03-23,127.21,127.85,126.52,127.12,37709674
2015-03-24,126.69,128.04,126.56,127.23,32842304
2015-03-25,123.38,126.82,123.38,126.54,51655177
2015-03-26,124.24,124.88,122.6,122.76,47572869
2015-03-27,123.25,124.7,122.91,124.57,39546151
2015-03-30,126.37,126.4,124.0,124.57,47099670
2015-03-31,124.43,126.49,124.355,126.09,42090553
2015-04-01,124.25,125.12,123.1,124.82,40621437
2015-04-02,125.32,125.56,124.19,125.03,32220131
2015-04-03,125.32,125.32,125.32,125.32,0
2015-04-06,127.35,127.51,124.33,124.47,37193975
2015-04-07,126.01,128.1218,125.98,127.64,35012268
2015-04-08,125.6,126.4,124.97,125.85,37329243
2015-04-09,126.56,126.58,124.66,125.85,32483974
2015-04-10,127.1,127.21,125.26,125.95,40187953
2015-04-13,126.85,128.57,126.61,128.37,36365123
2015-04-14,126.3,127.29,125.91,127.0,25524593
2015-04-15,126.78,127.13,126.01,126.41,28970419
2015-04-16,126.17,127.1,126.11,126.28,28368987
2015-04-17,124.75,126.14,124.46,125.55,51957046
2015-04-20,127.6,128.12,125.17,125.55,47054310
2015-04-21,126.91,128.2,126.67,128.1,32435057
2015-04-22,128.62,128.87,126.32,126.99,37654505
2015-04-23,129.67,130.42,128.14,128.3,45770902
2015-04-24,130.28,130.63,129.23,130.49,44525905
2015-04-27,132.65,133.13,131.15,132.31,96954207
2015-04-28,130.56,134.54,129.57,134.455,118923970
2015-04-29,128.64,131.59,128.3,130.16,63386083
2015-04-30,125.15,127.88,124.58,127.5,83195423
2015-05-01,128.95,130.13,125.3,126.1,58512638
2015-05-04,128.7,130.57,128.26,129.5,50988278
2015-05-05,125.8,128.4498,125.78,128.15,49271416
2015-05-06,125.01,126.75,123.36,126.56,72141010
2015-05-07,125.26,126.08,124.02,124.77,43940895
2015-05-08,127.62,127.62,126.11,126.68,55550382
2015-05-11,126.32,127.56,125.625,127.39,42035757
2015-05-12,125.865,126.88,124.82,125.6,48160032
2015-05-13,126.01,127.19,125.87,126.15,34694235
2015-05-14,128.95,128.95,127.16,127.41,45203456
2015-05-15,128.77,129.49,128.21,129.07,38208034
2015-05-18,130.19,130.72,128.36,128.38,50882918
2015-05-19,130.07,130.88,129.64,130.69,44633240
2015-05-20,130.06,130.98,129.34,130.0,36454932
2015-05-21,131.39,131.63,129.83,130.07,39730364
2015-05-22,132.54,132.97,131.4,131.6,45595972
2015-05-25,132.54,132.54,132.54,132.54,0
